Potenza (dB),Distanza (m),SNR,Num. messaggi sopra media,Num. messaggi sotto media
2,4,13,14,-3,3,-5,-6,15,-4,19,-15,-4,-15,4,-2,-14,9,-1,10,-16,-5,-1,4,20,4,17,-14,7,6,-16,12,-14,-5,2,3,-5,-1,-16,-3,-10,12,-5,19,-10,8,-18,-18,12,-16,-11,9,1,10,-2,-15,7,1,11,6,7,-5,3,-9,13,-9,5,13,-15,-15,-16,-18,-17,-1,13,-7,6,19,-6,9,-15,4,-14,2,8,15,-20,7,7,-16,-7,5,11,20,-12,-1,11,11,-6,-12,123,1.03654956828852e-08,1.64282035442899e-08,1.3049385921027e-07,1.64282035442899e-07,3.27785754345598e-09,1.3049385921027e-08,2.06818829120335e-09,1.64282035442899e-09,2.06818829120335e-07,2.60369479617105e-09,5.19505410648069e-07,2.06818829120335e-10,2.60369479617105e-09,2.06818829120335e-10,1.64282035442899e-08,4.12657815769794e-09,2.60369479617105e-10,5.19505410648069e-08,5.19505410648069e-09,6.54018563029417e-08,1.64282035442899e-10,2.06818829120335e-09,5.19505410648069e-09,1.64282035442899e-08,6.54018563029417e-07,1.64282035442899e-08,3.27785754345598e-07,2.60369479617105e-10,3.27785754345598e-08,2.60369479617106e-08,1.64282035442899e-10,1.03654956828852e-07,2.60369479617105e-10,2.06818829120335e-09,1.03654956828852e-08,1.3049385921027e-08,2.06818829120335e-09,5.19505410648069e-09,1.64282035442899e-10,3.27785754345598e-09,6.54018563029417e-10,1.03654956828852e-07,2.06818829120335e-09,5.19505410648069e-07,6.54018563029417e-10,4.12657815769794e-08,1.03654956828853e-10,1.03654956828853e-10,1.03654956828852e-07,1.64282035442899e-10,5.19505410648069e-10,5.19505410648069e-08,8.23360588782838e-09,6.54018563029417e-08,4.12657815769794e-09,2.06818829120335e-10,3.27785754345598e-08,8.23360588782838e-09,8.2336058878284e-08,2.60369479617106e-08,3.27785754345598e-08,2.06818829120335e-09,1.3049385921027e-08,8.23360588782838e-10,1.3049385921027e-07,8.23360588782838e-10,2.06818829120335e-08,1.3049385921027e-07,2.06818829120335e-10,2.06818829120335e-10,1.64282035442899e-10,1.03654956828853e-10,1.3049385921027e-10,5.19505410648069e-09,1.3049385921027e-07,1.3049385921027e-09,2.60369479617106e-08,5.19505410648069e-07,1.64282035442899e-09,5.19505410648069e-08,2.06818829120335e-10,1.64282035442899e-08,2.60369479617105e-10,1.03654956828852e-08,4.12657815769794e-08,2.06818829120335e-07,6.54018563029417e-11,3.27785754345598e-08,3.27785754345598e-08,1.64282035442899e-10,1.3049385921027e-09,2.06818829120335e-08,8.2336058878284e-08,6.54018563029417e-07,4.12657815769794e-10,5.19505410648069e-09,8.2336058878284e-08,8.2336058878284e-08,1.64282035442899e-09,4.12657815769794e-10,49,51
